Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail
xxxxxxx526,325491953299034,132 - Lấy danh sách nhóm bảo hiểm,"PREMB_10.53.93.58:9080, MB_10.53.93.79:8086",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,09/11/2023 04:13:01 PM,09/11/2023 04:13:01 PM,36.37.198.228:32266|10.53.54.85_Prod,00,Success,00,
xxxxxxx526,174063765668905,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,09/11/2023 04:12:59 PM,09/11/2023 04:12:59 PM,36.37.198.228:53455|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,621965862542945,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,False,09/11/2023 04:12:54 PM,09/11/2023 04:12:54 PM,36.37.198.228:3322|10.53.54.83_Prod,55,Thông tin đăng nhập không chính xác. Quý khách lưu ý: Dịch vụ SmartBanking sẽ bị khóa nếu Quý khách nhập sai mật khẩu 5 lần trở lên.,REGISTOR-55,
xxxxxxx526,349647086799413,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,False,09/11/2023 04:11:46 PM,09/11/2023 04:11:46 PM,36.37.198.228:31568|10.53.54.89_Prod,55,Thông tin đăng nhập không chính xác. Quý khách lưu ý: Dịch vụ SmartBanking sẽ bị khóa nếu Quý khách nhập sai mật khẩu 5 lần trở lên.,REGISTOR-55,
xxxxxxx526,566719965538027,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.72:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:05:19 PM,08/11/2023 10:05:19 PM,36.37.198.228:50081|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,209266414404038,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.115:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:05:13 PM,08/11/2023 10:05:12 PM,36.37.198.228:55830|10.53.54.79_Prod,00,Success,INFO-00,
xxxxxxx526,621344990378013,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.127:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:05:05 PM,08/11/2023 10:05:04 PM,36.37.198.228:5919|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,11976705114914,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:04:38 PM,08/11/2023 10:04:38 PM,36.37.198.228:25050|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,300377793134086,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.117:9080, MB_10.53.93.120:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:04:34 PM,08/11/2023 10:04:34 PM,36.37.198.228:61128|10.53.54.78_Prod,00,Thành công,00,
xxxxxxx526,527827217060767,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:04:13 PM,08/11/2023 10:04:13 PM,36.37.198.228:36189|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxx526,752690162990324,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.72:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:04:10 PM,08/11/2023 10:04:10 PM,36.37.198.228:55647|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,994497273810077,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:04:07 PM,08/11/2023 10:04:07 PM,36.37.198.228:26956|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxx526,689198629860023,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:03:50 PM,08/11/2023 10:03:50 PM,36.37.198.228:57215|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,570053368796401,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 10:03:49 PM,08/11/2023 10:03:49 PM,36.37.198.228:56573|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,437109716444680,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:58:13 PM,08/11/2023 08:58:13 PM,36.37.198.228:42944|10.53.54.91_Prod,00,Thành công,INFO-00,
xxxxxxx526,883354595513481,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:58:11 PM,08/11/2023 08:58:11 PM,36.37.198.228:11363|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxx526,881416692558171,59 - Lấy thông tin version,"PREMB_10.53.93.55:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:57:53 PM,08/11/2023 08:57:53 PM,36.37.198.228:47132|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxx526,946579852154285,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:57:53 PM,08/11/2023 08:57:53 PM,36.37.198.228:46362|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,795211422219861,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.69:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:57:24 PM,08/11/2023 08:57:24 PM,36.37.198.228:35901|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,543579278895801,59 - Lấy thông tin version,"PREMB_10.53.93.54:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:57:10 PM,08/11/2023 08:57:10 PM,36.37.198.228:28710|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxx526,851903909670783,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:57:08 PM,08/11/2023 08:57:08 PM,36.37.198.228:21461|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxx526,471537527142520,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:56:44 PM,08/11/2023 08:56:44 PM,36.37.198.228:30189|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,653145246220409,31 - Lấy danh sách Banner,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:56:43 PM,08/11/2023 08:56:43 PM,36.37.198.228:54760|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,953101726445512,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.73:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:56:28 PM,08/11/2023 08:56:28 PM,36.37.198.228:60628|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,465679411259530,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:55:16 PM,08/11/2023 08:55:15 PM,36.37.198.228:36027|10.53.54.88_Prod,00,Success,INFO-00,
xxxxxxx526,248615450292794,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.114:9080, MB_10.53.93.119:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:55:09 PM,08/11/2023 08:55:08 PM,36.37.198.228:29647|10.53.54.78_Prod,00,Thành công,INFO-00,
xxxxxxx526,770803223617333,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:55:01 PM,08/11/2023 08:55:01 PM,36.37.198.228:35816|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,285470951632695,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.115:9080, MB_10.53.93.120:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:55:00 PM,08/11/2023 08:55:00 PM,36.37.198.228:33586|10.53.54.79_Prod,00,Thành công,00,
xxxxxxx526,615141493916553,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.72:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:54:53 PM,08/11/2023 08:54:53 PM,36.37.198.228:24655|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,933835568631454,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:54:49 PM,08/11/2023 08:54:48 PM,36.37.198.228:21085|10.53.54.88_Prod,00,Success,INFO-00,
xxxxxxx526,543968286304392,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.55:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:54:03 PM,08/11/2023 08:54:01 PM,36.37.198.228:6124|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,108179536990276,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:55 PM,08/11/2023 08:53:55 PM,36.37.198.228:61424|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,398108757449996,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.61:9080, MB_10.53.93.78:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:53 PM,08/11/2023 08:53:52 PM,36.37.198.228:32453|10.53.54.73_Prod,00,Thành công,00,
xxxxxxx526,245366215466396,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.74:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:45 PM,08/11/2023 08:53:44 PM,36.37.198.228:31451|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxx526,439977971401883,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.115:9080, MB_10.53.93.120:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:26 PM,08/11/2023 08:53:26 PM,36.37.198.228:14131|10.53.54.73_Prod,00,Success,INFO-00,
xxxxxxx526,803631830456601,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.78:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:09 PM,08/11/2023 08:53:08 PM,36.37.198.228:5060|10.53.54.73_Prod,00,Thành công,INFO-00,
xxxxxxx526,516679931937217,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:04 PM,08/11/2023 08:53:04 PM,36.37.198.228:24639|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,54254599990507,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.61:9080, MB_10.53.93.77:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:53:02 PM,08/11/2023 08:53:02 PM,36.37.198.228:59650|10.53.54.88_Prod,00,Thành công,00,
xxxxxxx526,893817639338651,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.115:9080, MB_10.53.93.119:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:52:35 PM,08/11/2023 08:52:35 PM,36.37.198.228:47158|10.53.54.80_Prod,00,Thành công,INFO-00,
xxxxxxx526,366036399570718,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:52:29 PM,08/11/2023 08:52:29 PM,36.37.198.228:38778|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,109760437955769,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.114:9080, MB_10.53.93.77:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:52:27 PM,08/11/2023 08:52:27 PM,36.37.198.228:9757|10.53.54.79_Prod,00,Thành công,00,
xxxxxxx526,611381346641301,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.121:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:51:38 PM,08/11/2023 08:51:37 PM,36.37.198.228:27627|10.53.54.73_Prod,00,Thành công,INFO-00,
xxxxxxx526,163999690280150,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:51:33 PM,08/11/2023 08:51:33 PM,36.37.198.228:59146|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,11194080653350,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:51:28 PM,08/11/2023 08:51:27 PM,36.37.198.228:30895|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,65697664500865,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.61:9080, MB_10.53.93.77:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:51:26 PM,08/11/2023 08:51:26 PM,36.37.198.228:47736|10.53.54.80_Prod,00,Thành công,00,
xxxxxxx526,736154812463965,24 - Xác nhận đăng ký Soft OTP,"PREMB_10.53.93.56:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:50:54 PM,08/11/2023 08:50:54 PM,36.37.198.228:55764|10.53.54.81_Prod,00,"Quý khách đã cài đặt Smart OTP trên SmartBanking đối với kênh Mobile và Internet. Quý khách cần thực hiện đủ 2 giao dịch tài chính xác thực qua SMS OTP thành công trên Mobile, không bao gồm các giao dịch có OTP hiển thị ngay trên màn hình xác nhận giao dịch như: Chuyển khoản chính chủ tài khoản, Gửi/Rút tiền gửi Online, Bán ngoại tệ, Nạp tiền điện thoại, Thanh toán hóa đơn tiền điện/nước/viễn thông truyền hình dưới 5 triệu đồng. Quý khách vui lòng cài đặt mã PIN để bảo mật OTP trên ứng dụng",CONFIRMACTIVESOTP-00,
xxxxxxx526,65150410091958,23 - Khởi tạo đăng ký/hủy Soft OTP,"PREMB_10.53.93.54:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:50:29 PM,08/11/2023 08:50:29 PM,36.37.198.228:39675|10.53.54.91_Prod,00,Thành công,INITACTIVESOTP-00,
xxxxxxx526,451442434399220,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,null###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:49:58 PM,08/11/2023 08:49:58 PM,36.37.198.228:6293|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,201460419606466,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.115:9080, MB_10.53.93.119:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:56 PM,08/11/2023 08:48:55 PM,36.37.198.228:48659|10.53.54.78_Prod,00,Thành công,INFO-00,
xxxxxxx526,155619235889285,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:47 PM,08/11/2023 08:48:47 PM,36.37.198.228:33668|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,682879030809466,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.61:9080, MB_10.53.93.77:8085",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:45 PM,08/11/2023 08:48:45 PM,36.37.198.228:57467|10.53.54.73_Prod,00,Thành công,00,
xxxxxxx526,317471243604575,220 - Lấy danh sách danh bạ thụ hưởng,"PREMB_10.53.93.55:9080, MB_10.53.93.83:8082",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:24 PM,08/11/2023 08:48:24 PM,36.37.198.228:49155|10.53.54.82_Prod,00,Thành công,00,
xxxxxxx526,995038870866265,240 - Lịch sử giao dịch gần đây,"PREMB_10.53.93.127:9080, MB_10.53.93.83:8082",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:24 PM,08/11/2023 08:48:24 PM,36.37.198.228:24824|10.53.54.91_Prod,00,Thành công,00,
xxxxxxx526,553907310898823,202 - Lấy danh sách ngân hàng ck ngoài,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:24 PM,08/11/2023 08:48:24 PM,36.37.198.228:35750|10.53.54.82_Prod,00,Success,00,
xxxxxxx526,14570051005614,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.73:8088",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:24 PM,08/11/2023 08:48:24 PM,36.37.198.228:20679|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxx526,678173346326203,51 - Cập nhật cài đặt đăng nhập thiết bị khác,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:48:09 PM,08/11/2023 08:48:08 PM,36.37.198.228:41438|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,278060467905073,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:46:30 PM,08/11/2023 08:46:30 PM,36.37.198.228:26872|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxx526,606181281988512,59 - Lấy thông tin version,"PREMB_10.53.93.56:9080, MB_10.53.93.68:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:46:30 PM,08/11/2023 08:46:30 PM,36.37.198.228:26822|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxx526,879379382712562,25 - Tự động đăng ký OTT,"PREMB_10.53.93.55:9080, MB_10.53.93.135:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:46:31 PM,08/11/2023 08:46:30 PM,36.37.198.228:3213|10.53.54.91_Prod,00,"Nhằm gia tăng tiện ích cho Khách hàng, BIDV triển khai thêm tính năng nhận thông báo biến động số dư của tài khoản qua dịch vụ OTT của ứng dụng SmartBanking. Nếu không có nhu cầu, Quý khách vui lòng truy cập chức năng Cài đặt để tắt tính năng này",BANKREGOTTAUTO-00,
xxxxxxx526,635116897525127,2 - Kích hoạt,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:46:28 PM,08/11/2023 08:46:27 PM,36.37.198.228:3791|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,806976926941965,8 - Gửi lại OTP,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:46:08 PM,08/11/2023 08:46:08 PM,36.37.198.228:30240|10.53.54.89_Prod,00,Mật khẩu xác nhận OTP đã được gửi đến số điện thoại. Quý khách vui lòng xác nhận để xác thực đăng nhập,RESEND-OTP-00,
xxxxxxx526,720808086775815,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",CPH2015,ANDROID,28,5.2.20,###c469aa0a2e22eb4f###00000000-36d4-5998-ffff-ffffef05ac4a,Success,08/11/2023 08:44:36 PM,08/11/2023 08:44:36 PM,36.37.198.228:15847|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxx526,212752054262212,431 - ekyc Đăng ký xác nhận,"PREMB_10.53.93.54:9080, MB_10.53.93.137:8083",V30 Plus,ANDROID,29,5.2.20,###3bb0c64546356aa1###ffffffff-f8dc-c102-ffff-ffffb6d11c1a,Success,08/11/2023 08:21:45 PM,08/11/2023 08:21:45 PM,128.14.107.88:16615|10.53.54.81_Prod,00,Thành công,00,
xxxxxxx526,617597523225376,430 - ekyc Đăng ký khởi tạo,"PREMB_10.53.93.54:9080, MB_10.53.93.137:8083",V30 Plus,ANDROID,29,5.2.20,###3bb0c64546356aa1###ffffffff-f8dc-c102-ffff-ffffb6d11c1a,Success,08/11/2023 08:21:25 PM,08/11/2023 08:21:25 PM,128.14.107.88:17524|10.53.54.81_Prod,00,"CIF,ACC",00,
xxxxxxx526,671183676987254,446 - Lay thong tin goi dich vu,"PREMB_10.53.93.55:9080, MB_10.53.93.76:8083",V30 Plus,ANDROID,29,5.2.20,###3bb0c64546356aa1###ffffffff-f8dc-c102-ffff-ffffb6d11c1a,Success,08/11/2023 08:21:21 PM,08/11/2023 08:21:21 PM,128.14.107.88:46733|10.53.54.91_Prod,00,Lấy thông tin Gói thành công,00,
